iid1	iid2	max_IBD	sum_IBD>8	n_IBD>8	sum_IBD>12	n_IBD>12	sum_IBD>16	n_IBD>16	sum_IBD>20	n_IBD>20
MGS239.A0101	MGS036.A0101	86.55779659748077	483.6804930702783	13.0	475.50729332724586	12.0	462.6674991683103	11.0	407.58269546786323	8.0
MGS020.A0101	MGS038.A0101	108.45359414815906	483.62267945340136	10.0	483.62267945340136	10.0	469.4342706017778	9.0	469.4342706017778	9.0
MGS246.A0101	MGS243.A0101	115.21999835968018	483.4405142813921	11.0	460.7693064957857	9.0	433.20421911776066	7.0	433.20421911776066	7.0
MGS146.A0101	MGS126.A0101	56.65460228919983	483.42803049308714	18.0	454.1452221892541	15.0	440.0155119918054	14.0	421.1059145949548	13.0
MGS040.A0101	MGS197.A0101	76.10779724200256	483.0349072639365	16.0	483.0349072639365	16.0	415.3820006933529	11.0	396.9027011480648	10.0
LEO104.A0101	LEO023.A0101	77.8749942779541	482.79700140701607	13.0	461.35360460029915	11.0	461.35360460029915	11.0	444.71770386444405	10.0
RKF160.A0101	RKF013.A0101	91.7618989944458	481.419603805989	14.0	452.30579851195216	11.0	424.58540676161647	9.0	424.58540676161647	9.0
LEO074.A0101	LEO096.A0101	96.390300989151	481.1010711506242	18.0	429.0920936182374	13.0	401.36400094779674	11.0	366.8475039914483	9.0
LEO020.A0101	LEO039.A0101	75.24510324001312	480.93430548906326	18.0	438.44781778752804	14.0	395.9571149200201	11.0	361.92851327359676	9.0
LEO034.A0101	LEO112.A0101	65.26680290699005	480.923905398231	15.0	469.1572049516253	14.0	454.2905071633868	13.0	380.6121954577975	9.0
LEO094.A0101	LEO004.A0101	96.91129475831984	480.9196971968049	15.0	470.3118943289155	14.0	414.9591945722932	10.0	414.9591945722932	10.0
LEO083.A0101	LEO112.A0101	80.04700243473053	480.73370828060433	11.0	480.73370828060433	11.0	468.0988050880842	10.0	428.8612939300947	8.0
RKF118.A0101	RKF016.A0101	122.85060156136751	479.68829345772974	10.0	458.81079506943934	8.0	458.81079506943934	8.0	458.81079506943934	8.0
RKF145.A0101	RKF192.A0101	102.30199992656708	478.99739182321343	14.0	461.35509074665606	12.0	449.14848865009844	11.0	395.43248252011836	8.0
LEO135.A0101	LEO141.A0101	111.53140515089035	478.83378923870623	11.0	468.71219337917864	10.0	429.25790012814105	7.0	429.25790012814105	7.0
KFJ013.A0101	XXX001.A1811	167.58360415697098	478.70080936700106	6.0	478.70080936700106	6.0	478.70080936700106	6.0	478.70080936700106	6.0
MGS022.A0101	MGS128.A0101	61.21549606323242	478.40198487610905	18.0	443.6107877641916	14.0	416.64879322052	12.0	416.64879322052	12.0
LEO050.A0101	LEO104.A0101	77.44139730930328	478.12047228217125	16.0	455.11887297034264	14.0	455.11887297034264	14.0	344.87738460302353	8.0
MGS142.A0101	MGS091.A0101	72.69900441169739	478.0850872397423	15.0	469.1439852118492	14.0	439.4355997443199	12.0	419.8719009757042	11.0
RKC030.A0101	RKC045.A0101	109.03761386871338	478.0641102785012	10.0	468.5808099224232	9.0	429.219422431197	6.0	429.219422431197	6.0
LEO056.A0101	LEO085.A0101	62.50649690628052	477.68500632373616	18.0	445.5137032899074	15.0	404.8660922679119	12.0	349.8733878019266	9.0
MGS326.A0101	MGS333.A0101	45.75330099614803	477.48433013039175	18.0	468.383429539972	17.0	437.5016193516785	15.0	420.6458191998536	14.0
MGS241.A0101	MGS355.A0101	118.34861040115356	477.4564097111579	11.0	458.33891131333075	9.0	445.5356071179267	8.0	445.5356071179267	8.0
KFJ021.A0101	KFJ047.A0101	126.58050060272217	477.0253259281162	11.0	467.9027259349823	10.0	455.731326341629	9.0	438.88192772865295	8.0
LEO058.A0101	LEO004.A0101	102.85949558019638	476.88999134115875	9.0	476.88999134115875	9.0	476.88999134115875	9.0	441.02398711256683	7.0
MGS146.A0101	MGS075.A0101	80.77369928359985	476.2211898312671	17.0	442.2129938349826	14.0	413.8091901288135	12.0	379.6995857701404	10.0
RKF047.A0101	RKF046.A0101	64.75079655647278	476.139866279118	16.0	466.3137664065289	15.0	437.97056572293513	13.0	351.4945924282074	8.0
LEO083.A0101	LEO048.A0101	83.33410024642944	475.973581278231	16.0	444.839785003569	13.0	431.91900005331263	12.0	395.51730155944824	10.0
LEO072.A0101	LEO008.A0101	144.2730009555817	474.98070840665605	14.0	432.7448928816011	10.0	420.52288894483354	9.0	366.91259159124456	6.0
RKF037.A0101	RKF020.A0101	84.80819463729858	474.78416805533925	15.0	453.33117043046514	13.0	426.2529698156868	11.0	407.52387316460954	10.0
LEO094.A0101	LEO049.A0101	65.5189037322998	474.7125841677189	14.0	444.037476927042	11.0	444.037476927042	11.0	444.037476927042	11.0
RKC030.A0101	RKC043.A0101	100.82959830760956	474.2003157734871	10.0	474.2003157734871	10.0	431.29090815782547	7.0	414.91210609674454	6.0
MGS239.A0101	MGS355.A0101	118.35099458694458	473.9152811904205	11.0	463.89807690575253	10.0	463.89807690575253	10.0	428.618576421286	8.0
KFJ018.A0101	KFJ025.A0101	79.37300205230713	473.8852272857912	16.0	445.21182283060625	13.0	404.56890407949686	10.0	385.4316050186753	9.0
MGS246.A0101	MGS245.A0101	114.16509449481964	473.7005050483276	11.0	473.7005050483276	11.0	459.87520769267576	10.0	459.87520769267576	10.0
LEO095.A0101	LEO094.A0101	81.7908987402916	472.8770986199379	15.0	454.6775057911873	13.0	441.23760610818863	12.0	424.3365064263344	11.0
MGS079.A0101	MGS027.A0101	94.42020207643507	472.8308031335473	13.0	472.8308031335473	13.0	459.3430111184716	12.0	426.1024096980691	10.0
RKF002.A0101	RKF020.A0101	90.23710042238235	472.1488054681686	11.0	462.055605261412	10.0	449.2122050214675	9.0	429.9419041562942	8.0
LEO067.A0101	LEO036.A0101	61.21779680252075	470.887292874977	18.0	432.0716842543334	14.0	391.5244802366942	11.0	353.677587909624	9.0
MGS207.A0101	MGS008.A0101	70.74880003929138	470.75189827301074	16.0	461.57199619628955	15.0	418.18989446910564	12.0	381.2150948360795	10.0
MGS258.A0101	MGS292.A0101	53.727802622597665	470.74427956249565	17.0	434.6977805485949	13.0	420.99858277942985	12.0	384.0474789729342	10.0
MGS122.A0101	MGS463.A0101	124.99500513076782	470.58222591876984	16.0	441.54479801654816	13.0	389.19959366321564	9.0	335.20170748233795	6.0
LEO139.A0101	LEO089.A0101	57.86399766802788	469.70531276310794	19.0	429.6662996523082	15.0	391.4555083028972	12.0	391.4555083028972	12.0
RKF213.A0101	RKF218.A0101	66.13500118255615	469.62472181767225	19.0	437.5166153535247	16.0	393.86740680783987	13.0	321.11420687288046	9.0
RKF210.A0101	RKF042.A0101	67.04239845275879	469.30529436358484	21.0	437.64278700837167	18.0	321.25669231900247	10.0	233.27510467061074	5.0
RKF182.A0101	RKF163.A0101	100.96709430217743	468.90758533991175	12.0	449.21518524206476	10.0	433.271681862243	9.0	396.5360801506904	7.0
MGS230.A0101	MGS013.A0101	46.02909684181213	468.5366233519743	21.0	417.473221354885	16.0	348.4950162470341	11.0	311.963215470314	9.0
LEO050.A0101	LEO088.A0101	97.42779731750488	468.1540962308645	9.0	448.2891920953989	7.0	433.674493804574	6.0	433.674493804574	6.0
CSK036.A0101	CSK052.A0101	100.44960379600525	468.12898982316256	10.0	459.87149346619844	9.0	459.87149346619844	9.0	459.87149346619844	9.0
CSK019.A0101	CSK067.A0101	98.09370636940002	468.1270244967891	17.0	422.14342686056625	12.0	406.22622701048385	11.0	389.5072314393474	10.0
MGS002.A0101	MGS283.A0101	73.88560175895691	468.07761266827583	14.0	457.7692121267319	13.0	444.77321207523346	12.0	444.77321207523346	12.0
RKF002.A0101	RKF013.A0101	101.12160444259644	468.07698607444763	11.0	456.7111849784851	10.0	442.20608472824097	9.0	405.89318573474884	7.0
LEO019.A0101	LEO098.A0101	97.22309708595276	467.8466908473638	14.0	447.69428594299825	12.0	433.13588721939595	11.0	414.1099892396596	10.0
KFJ021.A0101	KFJ018.A0101	72.24091291427612	465.9348249435425	13.0	457.9207181930542	12.0	444.54811811447144	11.0	410.1314187049866	9.0
MGS316.A0101	MGS241.A0101	99.80709850788116	465.7798994332552	12.0	445.50278820097446	10.0	445.50278820097446	10.0	426.3787928968668	9.0
LEO094.A0101	LEO085.A0101	108.0899000167847	465.4848988939193	13.0	454.65709528216394	12.0	414.44079241045984	9.0	414.44079241045984	9.0
MGS313.A0101	MGS176.A0101	68.19220781326294	465.4012954328209	16.0	446.5599036309868	14.0	432.2236037347466	13.0	395.77170074917376	11.0
RKF088.A0101	RKF163.A0101	161.9339942932129	465.0303902395535	9.0	456.34309074957855	8.0	456.34309074957855	8.0	420.6147970922757	6.0
KFJ034.A0101	KFJ012.A0101	94.91659887135027	464.0292912721634	12.0	423.5122889280319	8.0	423.5122889280319	8.0	423.5122889280319	8.0
MGS120.A0101	MGS123.A0101	112.13630326092243	464.0054013580084	14.0	464.0054013580084	14.0	396.2764974683523	9.0	396.2764974683523	9.0
MGS306.A0101	MGS017.A0101	83.83959531784058	463.69949865329545	12.0	463.69949865329545	12.0	448.0624992749654	11.0	448.0624992749654	11.0
MGS120.A0101	MGS159.A0101	55.60710430145264	463.62049486488104	15.0	444.83089353889227	13.0	431.7462017759681	12.0	395.8664944395423	10.0
MGS192.A0101	MGS335.A0101	120.59439718723294	463.37170164333656	12.0	452.081601426471	11.0	452.081601426471	11.0	452.081601426471	11.0
MGS040.A0101	MGS077.A0101	39.798498153686516	462.8350079059601	19.0	442.40761399269104	17.0	400.386306643486	14.0	347.16090857982635	11.0
LEO058.A0101	LEO050.A0101	118.97220611572266	462.76099663227797	11.0	444.56078987568617	9.0	414.8559985682368	7.0	395.90699654072523	6.0
MGS106.A0101	MGS355.A0101	114.6647959947586	461.75166964530945	13.0	450.4614681005478	12.0	424.2668718099594	10.0	405.56687116622925	9.0
RKF141.A0101	RKF037.A0101	53.050801157951355	461.3033197063487	15.0	443.64381648483686	13.0	443.64381648483686	13.0	405.7101152080577	11.0
MGS249.A0101	MGS077.A0101	86.31429672241211	461.03828996419907	13.0	449.1081938147545	12.0	421.2692007422447	10.0	404.25060242414474	9.0
LEO034.A0101	LEO105.A0101	74.01869297027588	460.8152126893401	14.0	434.7617080435157	11.0	434.7617080435157	11.0	415.2818014845252	10.0
MGS067.A0101	MGS463.A0101	142.9697021842003	460.5275966110639	9.0	460.5275966110639	9.0	446.100196975749	8.0	427.90310158161446	7.0
KFJ048.A0101	KFJ015.A0101	93.27600002288818	460.09029895067215	10.0	450.9731963276863	9.0	450.9731963276863	9.0	434.123994410038	8.0
RKF031.A0101	RKF037.A0101	69.09880638122559	460.06530692466185	16.0	440.19791056998656	14.0	440.19791056998656	14.0	386.90551688559935	11.0
MGS186.A0101	MGS071.A0101	66.61468744277954	460.01050063059665	18.0	419.5722777454648	14.0	390.36188312456943	12.0	352.3629833071027	10.0
MGS178.A0101	MGS265.A0101	104.2559027671814	459.686116874218	10.0	442.59819835424423	8.0	442.59819835424423	8.0	426.51249915361404	7.0
KFJ021.A0101	KFJ034.A0101	74.71249103546143	459.6403007453773	15.0	430.88899715803564	12.0	418.12200411222875	11.0	401.7362044658512	10.0
MGS101.A0101	MGS039.A0101	179.531592130661	459.1952733695507	12.0	459.1952733695507	12.0	420.5882728099823	9.0	385.13166904449463	7.0
RKC029.A0101	RKF150.A0101	73.93829226493835	458.81370647693984	15.0	427.0212982490193	12.0	411.87119815149345	11.0	392.5448987225536	10.0
MGS039.A0101	MGS241.A0101	115.25779366493225	458.7562695145607	13.0	458.7562695145607	13.0	414.60077315568924	10.0	395.508773624897	9.0
MGS305.A0101	MGS335.A0101	74.13590550422668	458.291498075414	14.0	458.291498075414	14.0	387.5774058207753	9.0	387.5774058207753	9.0
LEO114.A0101	LEO023.A0101	73.35260100662708	457.11141439678613	14.0	447.58441063167993	13.0	405.9716119110817	10.0	386.78801264613867	9.0
RKF160.A0101	RKF141.A0101	75.15590190887451	456.97840765933506	18.0	429.53980580787174	15.0	401.12390533904545	13.0	344.53140214900486	10.0
KFJ006.A0101	KFJ018.A0101	104.01699468493462	456.8817913532257	8.0	446.83889150619507	7.0	433.4560990333557	6.0	433.4560990333557	6.0
LEO095.A0101	LEO072.A0101	76.06419920921326	456.38460516929626	13.0	456.38460516929626	13.0	414.9789094924927	10.0	378.34630012512207	8.0
MGS034.A0101	MGS139.A0101	119.38499733805656	455.5791028600652	12.0	437.5250027340371	10.0	411.7131114762742	8.0	392.64201231417246	7.0
RKC011.A0101	RKC042.A0101	98.81429970264436	454.766494044452	8.0	454.766494044452	8.0	441.8296933261445	7.0	424.2608934728196	6.0
MGS037.A0101	MGS018.A0101	114.94799554347992	454.2758047231473	9.0	444.05410286271945	8.0	429.3043017038144	7.0	429.3043017038144	7.0
LEO029.A0101	LEO083.A0101	83.30270051956177	453.52347429143265	16.0	423.67618839489296	13.0	394.8593870853074	11.0	342.41569340229034	8.0
KFJ021.A0101	KFJ050.A0101	132.8233003616333	453.4419983625412	10.0	444.50939893722534	9.0	431.1367988586426	8.0	431.1367988586426	8.0
LEO095.A0101	LEO034.A0101	99.03760263696311	453.4362971317022	16.0	413.173410249874	12.0	386.3266974221915	10.0	351.14129479043186	8.0
MGS077.A0101	MGS241.A0101	116.57928824424744	452.8673857450485	10.0	452.8673857450485	10.0	427.21298336982727	8.0	410.37318110466003	7.0
LEO029.A0101	LEO068.A0101	65.89909791946411	452.33850594377145	15.0	434.7757112584077	13.0	420.8364975056611	12.0	354.49669528752565	8.0
MGS021.A0101	MGS303.A0101	112.2488025110215	451.81089420511853	9.0	443.77879408129957	8.0	443.77879408129957	8.0	443.77879408129957	8.0
RKC020.A0101	RKF160.A0101	125.71499347686768	451.7692209687084	12.0	451.7692209687084	12.0	421.88461436890066	10.0	405.3110138978809	9.0
LEO097.A0101	LEO081.A0101	64.91270363330841	451.6643026872771	14.0	404.5235043420689	9.0	404.5235043420689	9.0	404.5235043420689	9.0
LEO072.A0101	LEO099.A0101	126.2958973646164	451.57840707397554	10.0	441.28870227432344	9.0	441.28870227432344	9.0	422.1051030093804	8.0
LEO139.A0101	LEO039.A0101	75.31860172748566	451.35489851236343	13.0	442.88399890065193	12.0	428.3266969025135	11.0	410.7111044228077	10.0
MGS307.A0101	MGS106.A0101	89.75720405578613	451.3134956971044	16.0	421.84060222061817	13.0	363.6144034564495	9.0	327.14789882302284	7.0
LEO069.A0101	LEO023.A0101	86.80909872055054	451.2809084204491	10.0	428.17900686059147	8.0	428.17900686059147	8.0	428.17900686059147	8.0
CSK019.A0101	CSK061.A0101	91.19799435138702	451.0098819017003	8.0	451.0098819017003	8.0	451.0098819017003	8.0	451.0098819017003	8.0
KFJ024.A0101	XXX001.A1813	79.06070053577423	450.65857358276844	15.0	420.85908837616444	12.0	406.9840867072344	11.0	368.23318786919117	9.0
LEO020.A0101	LEO094.A0101	57.677388191223145	450.39639286114834	16.0	420.1445851416793	13.0	407.38738588406704	12.0	369.7069849760737	10.0
CSK044.A0101	CSK008.A0101	138.79800587892532	450.30489414930344	6.0	450.30489414930344	6.0	450.30489414930344	6.0	450.30489414930344	6.0
MGS189.A0101	MGS335.A0101	70.24030685424805	449.7043105366174	11.0	440.9215104940813	10.0	428.6170137289446	9.0	428.6170137289446	9.0
LEO080.A0101	LEO072.A0101	83.48889499902725	448.966602186556	13.0	427.93760274071246	11.0	387.20349941868335	8.0	387.20349941868335	8.0
MGS422.A0101	MGS303.A0101	112.18420250806955	448.88272244497784	9.0	440.8495226154628	8.0	440.8495226154628	8.0	440.8495226154628	8.0
RKF010.A0101	RKF031.A0101	79.53490018844604	448.8615989059326	14.0	418.14419918955537	11.0	402.7839987844345	10.0	365.9800975889084	8.0
LEO008.A0101	LEO039.A0101	98.26260209083556	448.08800628670724	13.0	437.7749007035163	12.0	437.7749007035163	12.0	399.34970548638375	10.0
RKF110.A0101	RKF194.A0101	88.49619626998901	447.7366806844657	13.0	426.71477714320645	11.0	413.61837902804837	10.0	376.97938898345456	8.0
KFJ040.A0101	KFJ049.A0101	103.16530466079712	447.19310477375984	16.0	397.3402053117752	11.0	357.0971041917801	8.0	357.0971041917801	8.0
KFJ051.A0101	XXX001.A1812	119.43559691426344	447.08460763213225	6.0	447.08460763213225	6.0	433.0604065966327	5.0	433.0604065966327	5.0
RKF037.A0101	RKF029.A0101	64.48900103569031	446.89507062139455	16.0	425.90388829412404	14.0	394.453688772046	12.0	339.896284849965	9.0
MGS037.A0101	MGS239.A0101	89.19240534305573	446.86130114714615	9.0	446.86130114714615	9.0	446.86130114714615	9.0	428.6838991276454	8.0
KFJ021.A0101	KFJ015.A0101	80.20559847354889	446.80111878187745	14.0	436.7302226331958	13.0	380.62291913302033	9.0	360.66020303042023	8.0
RKF199.A0101	RKF218.A0101	89.72479701042175	446.61909749993356	9.0	446.61909749993356	9.0	446.61909749993356	9.0	446.61909749993356	9.0
MGS312.A0101	MGS126.A0101	62.10050582885742	446.1116001009941	15.0	424.8579189181328	13.0	383.9853271842003	10.0	364.0059217810631	9.0
KFJ045.A0101	KFJ053.A0101	81.09850287437439	446.0412021566299	9.0	446.0412021566299	9.0	446.0412021566299	9.0	426.24320199975045	8.0
MGS047.A0101	MGS238.A0101	62.15389966964722	445.9627138450742	14.0	427.46381033211946	12.0	412.4430110678077	11.0	360.70460584014654	8.0
MGS223.A0101	MGS163.A0101	78.65719795227051	445.80389929615194	13.0	437.07329703174764	12.0	437.07329703174764	12.0	419.7996981223696	11.0
XXX001.A1811	KFJ012.A0101	103.33169773221016	445.48459853976965	9.0	436.29899825900793	8.0	420.689900778234	7.0	420.689900778234	7.0
MGS473.A0101	CSK035.A0101	114.9114957312122	445.45921940589324	13.0	445.45921940589324	13.0	429.6490188338794	12.0	358.57341397786513	8.0
MGS101.A0101	MGS245.A0101	56.411099433898926	445.44459879398346	15.0	437.3679995536804	14.0	425.35279989242554	13.0	406.1972975730896	12.0
KFJ024.A0101	KFJ048.A0101	77.98040062189102	445.2521092869574	13.0	434.55250930564944	12.0	420.4353071429068	11.0	381.1204947211081	9.0
KFJ020.A0101	KFJ050.A0101	116.61630868911743	445.1175053487532	12.0	425.34980074269697	10.0	396.8913991819136	8.0	377.8021995909512	7.0
MGS021.A0101	MGS194.A0101	114.56289537018165	445.0609033956425	8.0	445.0609033956425	8.0	445.0609033956425	8.0	410.64000403275713	6.0
LEO036.A0101	LEO097.A0101	76.57409906387329	445.0342019641539	16.0	423.9067038142821	14.0	364.30939943529665	10.0	325.92159123159945	8.0
RKC029.A0101	RKC033.A0101	106.08540438115597	443.9981990028173	7.0	443.9981990028173	7.0	443.9981990028173	7.0	443.9981990028173	7.0
RKF148.A0101	RKC016.A0101	60.42380332946777	443.7045925820712	11.0	443.7045925820712	11.0	443.7045925820712	11.0	443.7045925820712	11.0
MGS264.A0101	MGS317.A0101	94.01249587535858	442.9301917552948	10.0	431.586092710495	9.0	417.35609769821167	8.0	384.66349244117737	6.0
MGS242.A0101	MGS385.A0101	58.74959975481033	442.36360117793083	18.0	402.695818990469	14.0	376.53209790587425	12.0	343.02340373396873	10.0
MGS422.A0101	MGS194.A0101	114.56289537018165	442.0874029674451	8.0	442.0874029674451	8.0	442.0874029674451	8.0	407.2459035902284	6.0
RKF023.A0101	RKF127.A0101	96.226803958416	441.4096897977288	9.0	432.3459929364617	8.0	432.3459929364617	8.0	432.3459929364617	8.0
LEO019.A0101	LEO137.A0101	57.0364011451602	441.06289775809273	15.0	420.6021009013057	13.0	420.6021009013057	13.0	365.9080011770129	10.0
MGS086.A0101	MGS355.A0101	86.46769523620605	441.030005691573	11.0	441.030005691573	11.0	427.1014045458287	10.0	427.1014045458287	10.0
RKF160.A0101	RKF198.A0101	51.55439376831055	440.74492452054983	17.0	406.5581083050347	14.0	377.90950262424303	12.0	328.52560081955744	9.0
MGS422.A0101	MGS077.A0101	81.32280111312866	440.719810128212	17.0	391.3210093975067	12.0	363.74731063842773	10.0	328.43950390815735	8.0
RKF148.A0101	RKF129.A0101	134.52130556106567	440.59890476055443	11.0	429.68490687198937	10.0	403.6442067939788	8.0	403.6442067939788	8.0
MGS420.A0101	MGS028.A0101	89.61040377616882	440.5955143272877	10.0	422.1712112426758	8.0	422.1712112426758	8.0	422.1712112426758	8.0
RKF141.A0101	RKF007.A0101	74.84910270723049	440.53340523096267	18.0	391.32790534349624	13.0	348.6117955908412	10.0	348.6117955908412	10.0
MGS086.A0101	MGS315.A0101	92.29369461536407	440.53320246748626	15.0	440.53320246748626	15.0	398.42541771940887	12.0	365.2154143434018	10.0
MGS086.A0101	MGS037.A0101	118.79770755767822	440.3793381876312	13.0	419.2639338201843	11.0	403.51292960112914	10.0	386.873720807489	9.0
CSK012.A0101	CSK002.A0101	57.30090141296387	440.0692120194435	15.0	418.6508134007454	13.0	391.7076125741005	11.0	391.7076125741005	11.0
RKF139.A0101	RKF032.A0101	98.38660359382628	439.9306022183737	11.0	428.954001571401	10.0	413.4234987752279	9.0	396.4134060399374	8.0
RKC046.A0101	RKC039.A0101	84.49310064315796	439.6501077339053	12.0	430.285307765007	11.0	416.21550619602203	10.0	396.99820280075073	9.0
